id_stayGPS,source_address,nm_prsn,stayGPS_start,stayGPS_end,stayGPS_x,stayGPS_y,stayGPS_duration,duration_cat,wifi_count,wifi_sensors,dist_to_nearest_sensor,nearest_sensor,issue
113,10:f1:f2:0c:51:dc,P063,2019-11-01T08:35:24Z,2019-11-01T08:50:49Z,398380.646084312,332978.821359937,925,10-30min,30,"sensor_202_front,sensor_203_front,sensor_btw_TMB_library",25.0368569131,sensor_202_front,Potentially matchable
114,10:f1:f2:0c:51:dc,P063,2019-11-01T13:12:23Z,2019-11-01T13:29:38Z,398430.509953229,333054.547636696,1035,10-30min,29,"sensor_football_field_front,sensor_203_front,sensor_btw_TMB_library",41.5865870853403,sensor_203_front,Potentially matchable
115,10:f1:f2:0c:51:dc,P063,2019-11-02T12:07:11Z,2019-11-02T12:12:06Z,398697.565758666,332958.296481231,295,3-5min,25,"sensor_bus_station,sensor_football_field_back",26.364336587287,sensor_bus_station,Potentially matchable
116,10:f1:f2:0c:51:dc,P063,2019-11-03T15:03:37Z,2019-11-03T15:26:17Z,398386.861884263,333026.214314179,1360,10-30min,19,"sensor_202_front,sensor_btw_TMB_library,sensor_203_front,sensor_football_field_front,sensor_bridge_main_engineer",50.70917713392,sensor_btw_TMB_library,Potentially matchable
117,10:f1:f2:0c:51:dc,P063,2019-11-03T15:28:17Z,2019-11-03T15:34:57Z,398387.641310829,333047.202471538,400,5-10min,2,sensor_203_front,36.7486101026609,sensor_114_inside,Insufficient WiFi (<3 packets)
118,10:f1:f2:0c:51:dc,P063,2019-11-03T17:06:52Z,2019-11-03T17:14:47Z,398404.370413824,333042.557889341,475,5-10min,4,sensor_203_front,41.3069452904227,sensor_114_inside,Potentially matchable
119,10:f1:f2:0c:51:dc,P063,2019-11-03T17:26:44Z,2019-11-03T17:40:54Z,398402.404630309,333030.346563768,850,10-30min,1,sensor_bridge_main_engineer,42.9770704624985,sensor_203_front,Insufficient WiFi (<3 packets)
120,10:f1:f2:0c:51:dc,P063,2019-11-04T18:55:57Z,2019-11-04T19:06:12Z,398519.582096404,332889.854872374,615,10-30min,347,"sensor_bus_station,sensor_202_back_further,sensor_bridge_main_engineer,sensor_lake,sensor_btw_201_102,sensor_206_front,sensor_btw_TMB_library,sensor_108_front_outside,sensor_104_back",49.7054685650387,sensor_lake,Potentially matchable
121,10:f1:f2:0c:51:dc,P063,2019-11-04T19:12:22Z,2019-11-04T19:26:52Z,398518.285801395,332892.369178268,870,10-30min,425,"sensor_lake,sensor_bridge_main_engineer,sensor_202_back_further,sensor_btw_201_102,sensor_104_back,sensor_btw_TMB_library,sensor_bus_station,sensor_206_front,sensor_203_front",51.1700547548652,sensor_lake,Potentially matchable
122,10:f1:f2:0c:51:dc,P063,2019-11-04T20:59:40Z,2019-11-04T21:06:10Z,398528.029826002,332862.147906027,390,5-10min,25,"sensor_btw_201_102,sensor_bridge_main_engineer",38.1359216770656,sensor_lake,Potentially matchable
123,10:f1:f2:0c:51:dc,P063,2019-11-06T18:05:43Z,2019-11-06T18:17:48Z,398700.79376926,332937.318575072,725,10-30min,72,sensor_bus_station,7.92042831324587,sensor_bus_station,Potentially matchable
124,10:f1:f2:0c:51:dc,P063,2019-11-07T23:54:24Z,2019-11-07T23:58:14Z,398312.658690328,333270.120532176,230,3-5min,1,sensor_dorm_front,32.6260979348019,sensor_dorm_front,Insufficient WiFi (<3 packets)
125,10:f1:f2:0c:51:dc,P063,2019-11-08T02:34:15Z,2019-11-08T02:43:50Z,398431.383377789,333242.532949872,575,5-10min,29,"sensor_cafeteria_dorm_side,sensor_gym_front,sensor_dorm_front,sensor_TMB_back",27.9922746798735,sensor_cafeteria_dorm_side,Potentially matchable
126,10:f1:f2:0c:51:dc,P063,2019-11-08T18:38:24Z,2019-11-08T18:41:34Z,398703.90448637,332936.112708495,190,3-5min,108,"sensor_bus_station,sensor_football_field_back,sensor_btw_201_102,sensor_104_back",9.90553842921361,sensor_bus_station,Potentially matchable
127,10:f1:f2:0c:51:dc,P063,2019-11-09T01:47:24Z,2019-11-09T01:51:09Z,398411.404033812,333245.137429244,225,3-5min,71,"sensor_cafeteria_dorm_side,sensor_gym_front,sensor_TMB_back,sensor_tennis_court,sensor_football_field_front,sensor_dorm_front",20.5836085722887,sensor_cafeteria_dorm_side,Potentially matchable
128,10:f1:f2:0c:51:dc,P063,2019-11-11T15:53:23Z,2019-11-11T15:58:08Z,398379.227276085,332942.299649723,285,3-5min,36,"sensor_202_front,sensor_112_side,sensor_bridge_main_engineer,sensor_203_front,sensor_108_front_outside",14.0356817935273,sensor_202_front,Potentially matchable
129,10:f1:f2:0c:51:dc,P063,2019-11-14T19:11:47Z,2019-11-14T19:18:42Z,398702.236607597,332946.206493587,415,5-10min,93,"sensor_bus_station,sensor_football_field_back,sensor_btw_201_102",15.9438307073724,sensor_bus_station,Potentially matchable
130,18:83:31:b4:0b:f5,P003,2019-10-30T12:28:58Z,2019-10-30T12:32:43Z,398354.549673781,333092.229170808,225,3-5min,198,"sensor_202_back_further,sensor_202_back,sensor_gym_front,sensor_TMB_back,sensor_btw_TMB_library,sensor_202_front,sensor_dorm_front,sensor_parking_dorm,sensor_cafeteria_dorm_side",42.4213463966953,sensor_114_inside,Potentially matchable
131,18:83:31:b4:0b:f5,P003,2019-11-04T12:29:35Z,2019-11-04T12:33:30Z,398336.788584716,333091.094135678,235,3-5min,34,"sensor_TMB_back,sensor_btw_TMB_library,sensor_202_back_further,sensor_202_back,sensor_cafeteria_dorm_side,sensor_gym_front,sensor_football_field_front",48.6242790243199,sensor_btw_TMB_library,Potentially matchable
132,18:83:31:b4:0b:f5,P003,2019-11-07T12:17:56Z,2019-11-07T12:25:01Z,398708.109554216,332930.220277019,425,5-10min,34,"sensor_football_field_back,sensor_bus_station,sensor_btw_201_102,sensor_104_back,sensor_parking_sport",13.3773295379563,sensor_bus_station,Potentially matchable
133,18:83:31:b4:0b:f5,P003,2019-11-11T12:26:21Z,2019-11-11T12:33:01Z,398345.460753979,333093.367153826,400,5-10min,29,"sensor_202_back_further,sensor_gym_front,sensor_TMB_back,sensor_Whitehouse,sensor_btw_TMB_library,sensor_202_back,sensor_cafeteria_dorm_side",51.282574839147,sensor_btw_TMB_library,Potentially matchable
134,2c:33:61:97:88:76,P024,2019-10-28T12:37:54Z,2019-10-28T12:41:34Z,398474.718087659,332811.922583511,220,3-5min,31,"sensor_lake,sensor_202_back_further,sensor_108_front_outside,sensor_202_front,sensor_btw_201_102,sensor_bus_station,sensor_202_back,sensor_bridge_main_engineer",40.3701424535499,sensor_lake,Potentially matchable
135,2c:33:61:97:88:76,P024,2019-10-29T18:28:42Z,2019-10-29T18:39:47Z,398702.811055381,332937.63001154,665,10-30min,328,"sensor_bus_station,sensor_btw_201_102,sensor_104_back,sensor_football_field_back",9.70075310302513,sensor_bus_station,Potentially matchable
136,2c:33:61:97:88:76,P024,2019-11-03T12:51:11Z,2019-11-03T13:00:26Z,398714.678115151,332925.703905678,555,5-10min,36,"sensor_bus_station,sensor_btw_201_102,sensor_football_field_back,sensor_104_back",20.815023502746,sensor_bus_station,Potentially matchable
137,2c:33:61:97:88:76,P024,2019-11-09T14:12:38Z,2019-11-09T14:16:23Z,398700.913809548,332938.343433534,225,3-5min,1,sensor_bus_station,8.71652434993546,sensor_bus_station,Insufficient WiFi (<3 packets)
138,2c:33:61:97:88:76,P024,2019-11-13T11:45:49Z,2019-11-13T11:50:59Z,398310.139918116,333278.327491462,310,5-10min,22,"sensor_cafeteria_dorm_side,sensor_parking_dorm,sensor_dorm_front,sensor_TMB_back",40.9421373055018,sensor_dorm_front,Potentially matchable
139,38:ca:da:d5:b2:52,P013,2019-10-21T17:06:15Z,2019-10-21T17:10:20Z,398489.108824085,333100.152028626,245,3-5min,1,sensor_football_field_front,27.7980685169477,sensor_football_field_back,Insufficient WiFi (<3 packets)
140,38:ca:da:d5:b2:52,P013,2019-11-12T14:23:49Z,2019-11-12T14:26:54Z,398489.40664323,332813.462461873,185,3-5min,6,"sensor_bridge_main_engineer,sensor_lake,sensor_108_front_outside",34.8160273814087,sensor_lake,Potentially matchable
141,38:ca:da:d5:b2:52,P013,2019-11-13T11:25:45Z,2019-11-13T11:33:25Z,398460.524286586,333012.692068754,460,5-10min,11,"sensor_202_front,sensor_203_front",18.2009780941366,sensor_203_front,Potentially matchable
142,3c:f7:a4:b0:5f:f5,P058,2019-11-05T22:19:06Z,2019-11-05T22:27:41Z,398508.906026024,332903.79865488,515,5-10min,7,"sensor_bridge_main_engineer,sensor_btw_201_102,sensor_lake,sensor_202_back_further,sensor_cafeteria_dorm_side",44.4288046193132,sensor_bridge_main_engineer,Potentially matchable
143,48:60:5f:6b:68:e4,P059,2019-10-23T13:36:45Z,2019-10-23T13:40:55Z,398363.926293452,332763.42582081,250,3-5min,20,"sensor_108_front_outside,sensor_206_front",54.63970755823,sensor_108_front_outside,Potentially matchable
144,48:60:5f:6b:68:e4,P059,2019-10-26T13:02:06Z,2019-10-26T13:09:56Z,398710.508332157,332934.533689003,470,5-10min,186,"sensor_bus_station,sensor_104_back,sensor_football_field_back,sensor_btw_201_102",15.8400003588713,sensor_bus_station,Potentially matchable
145,50:77:05:18:53:dd,P035,2019-11-03T15:20:09Z,2019-11-03T15:34:54Z,398388.664651546,333030.435986591,885,10-30min,12,"sensor_203_front,sensor_btw_TMB_library",51.2640915316342,sensor_btw_TMB_library,Potentially matchable
146,50:77:05:18:53:dd,P035,2019-11-03T15:35:34Z,2019-11-03T15:42:54Z,398392.589375716,333035.282206481,440,5-10min,3,"sensor_203_front,sensor_btw_TMB_library",47.8347365646429,sensor_114_inside,Potentially matchable
147,50:77:05:18:53:dd,P035,2019-11-03T15:55:49Z,2019-11-03T16:04:34Z,398386.847222988,333037.5663946,525,5-10min,32,"sensor_203_front,sensor_btw_TMB_library,sensor_202_front,sensor_football_field_front",46.335870877396,sensor_114_inside,Potentially matchable
148,50:77:05:18:53:dd,P035,2019-11-08T16:48:32Z,2019-11-08T16:53:57Z,398699.721968676,332931.401339449,325,5-10min,7,sensor_bus_station,4.9070124081835,sensor_bus_station,Potentially matchable
149,50:77:05:18:53:dd,P035,2019-11-12T15:00:05Z,2019-11-12T15:05:25Z,398475.016682359,332832.255789811,320,5-10min,2,"sensor_bridge_main_engineer,sensor_108_front_outside",23.6639352324081,sensor_lake,Insufficient WiFi (<3 packets)
150,50:77:05:45:79:93,P051,2019-10-30T14:12:14Z,2019-10-30T14:20:29Z,398512.296089414,332808.546323222,495,5-10min,22,"sensor_lake,sensor_bridge_main_engineer",44.234965244623,sensor_lake,Potentially matchable
151,50:77:05:45:79:93,P051,2019-10-31T19:27:46Z,2019-10-31T19:31:51Z,398597.763183635,332915.907742421,245,3-5min,19,"sensor_bus_station,sensor_btw_201_102",25.9094791463743,sensor_btw_201_102,Potentially matchable
152,50:77:05:94:d9:78,P064,2019-10-26T17:25:20Z,2019-10-26T17:29:50Z,398721.987975411,332922.251700323,270,3-5min,50,sensor_bus_station,28.849644077128,sensor_bus_station,Potentially matchable
153,50:77:05:94:d9:78,P064,2019-10-29T19:07:14Z,2019-10-29T19:14:14Z,398710.502990692,332943.11075163,420,5-10min,67,"sensor_bus_station,sensor_btw_201_102,sensor_football_field_back",19.1453707535903,sensor_bus_station,Potentially matchable
154,50:77:05:94:d9:78,P064,2019-10-30T14:10:57Z,2019-10-30T14:16:22Z,398353.567182147,332757.401019288,325,5-10min,0,"",48.3862796169168,sensor_206_front,No WiFi detection
155,50:77:05:94:d9:78,P064,2019-10-31T16:58:19Z,2019-10-31T17:10:14Z,398702.936645995,332934.44800245,715,10-30min,150,"sensor_bus_station,sensor_btw_201_102,sensor_football_field_back,sensor_104_back",8.41822592272098,sensor_bus_station,Potentially matchable
156,50:77:05:94:d9:78,P064,2019-11-01T19:07:08Z,2019-11-01T19:13:03Z,398698.516675057,332945.852436624,355,5-10min,47,"sensor_bus_station,sensor_btw_201_102,sensor_football_field_back",14.2578183276242,sensor_bus_station,Potentially matchable
157,50:77:05:94:d9:78,P064,2019-11-02T23:39:53Z,2019-11-02T23:45:33Z,398326.38620469,333256.601055329,340,5-10min,331,"sensor_dorm_front,sensor_parking_dorm,sensor_cafeteria_dorm_side,sensor_TMB_back,sensor_gym_front,sensor_tennis_court",14.3883737972327,sensor_dorm_front,Potentially matchable
158,50:77:05:94:d9:78,P064,2019-11-08T19:07:03Z,2019-11-08T19:17:13Z,398698.978942911,332948.72801478,610,10-30min,118,"sensor_bus_station,sensor_104_back",17.1582514486763,sensor_bus_station,Potentially matchable
159,50:77:05:94:d9:78,P064,2019-11-11T01:07:55Z,2019-11-11T01:14:20Z,398355.721225717,333242.068934288,385,5-10min,9,"sensor_dorm_front,sensor_cafeteria_dorm_side",25.2083939538634,sensor_dorm_front,Potentially matchable
160,50:77:05:94:d9:78,P064,2019-11-11T01:16:40Z,2019-11-11T01:24:40Z,398355.21789507,333230.403578593,480,5-10min,19,"sensor_dorm_front,sensor_cafeteria_dorm_side,sensor_parking_dorm,sensor_TMB_back",27.6399453379984,sensor_dorm_front,Potentially matchable
161,50:77:05:94:d9:78,P064,2019-11-12T19:05:49Z,2019-11-12T19:11:29Z,398711.082996668,332929.917220177,340,5-10min,41,"sensor_bus_station,sensor_football_field_back",16.3644819332317,sensor_bus_station,Potentially matchable
162,50:77:05:94:d9:78,P064,2019-11-14T17:17:34Z,2019-11-14T17:20:59Z,398692.234223441,332944.006462953,205,3-5min,15,sensor_bus_station,12.2208183638427,sensor_bus_station,Potentially matchable
163,50:77:05:94:d9:78,P064,2019-11-14T17:25:39Z,2019-11-14T17:30:09Z,398708.668917445,332931.758154563,270,3-5min,36,"sensor_bus_station,sensor_104_back",13.8115652258097,sensor_bus_station,Potentially matchable
164,50:77:05:bc:73:a0,P030,2019-10-24T09:31:55Z,2019-10-24T09:36:05Z,398437.670501374,333174.280720472,250,3-5min,307,"sensor_dorm_front,sensor_TMB_back,sensor_cafeteria_dorm_side,sensor_football_field_front,sensor_gym_front,sensor_parking_sport",4.94660523187302,sensor_gym_front,Potentially matchable
165,50:77:05:bc:73:a0,P030,2019-10-30T12:11:06Z,2019-10-30T12:14:06Z,398433.366277442,333031.90821621,180,<3min,87,"sensor_202_front,sensor_203_front,sensor_btw_TMB_library,sensor_football_field_front,sensor_bridge_main_engineer",19.4450179584748,sensor_203_front,Potentially matchable
166,50:77:05:bc:73:a0,P030,2019-11-04T20:47:08Z,2019-11-04T20:50:18Z,398526.878733128,332888.756970401,190,3-5min,73,"sensor_bridge_main_engineer,sensor_btw_201_102,sensor_lake,sensor_108_front_outside,sensor_bus_station,sensor_202_back_further,sensor_btw_TMB_library,sensor_202_back",50.9434335807193,sensor_btw_201_102,Potentially matchable
167,50:77:05:bc:73:a0,P030,2019-11-06T17:03:39Z,2019-11-06T17:09:54Z,398708.47042013,332928.866457062,375,5-10min,60,sensor_bus_station,13.9817659808674,sensor_bus_station,Potentially matchable
168,50:77:05:bc:73:a0,P030,2019-11-07T16:49:20Z,2019-11-07T16:55:40Z,398695.85970794,332934.392501771,380,5-10min,146,"sensor_bus_station,sensor_football_field_back,sensor_104_back,sensor_btw_201_102",2.52700538540412,sensor_bus_station,Potentially matchable
169,50:77:05:bc:73:a0,P030,2019-11-08T16:27:41Z,2019-11-08T16:38:31Z,398697.812645109,332941.784709975,650,10-30min,75,"sensor_bus_station,sensor_104_back,sensor_btw_201_102",10.1520348568274,sensor_bus_station,Potentially matchable
170,50:77:05:bc:73:a0,P030,2019-11-09T14:16:06Z,2019-11-09T14:24:06Z,398700.842146083,332933.43781974,480,5-10min,87,"sensor_btw_201_102,sensor_bus_station,sensor_104_back",6.13536930141095,sensor_bus_station,Potentially matchable
171,50:77:05:bc:73:a0,P030,2019-11-10T04:30:04Z,2019-11-10T04:33:59Z,398652.028871279,333219.870580821,235,3-5min,100,"sensor_PC_room_front,sensor_parking_sport",1.90852554205025,sensor_PC_room_front,Potentially matchable
172,50:77:05:bc:73:a0,P030,2019-11-10T21:22:48Z,2019-11-10T21:32:23Z,398426.077678137,333218.059709504,575,5-10min,772,"sensor_cafeteria_dorm_side,sensor_dorm_front,sensor_gym_front,sensor_TMB_back,sensor_parking_dorm,sensor_football_field_front,sensor_tennis_court",17.4709797422484,sensor_cafeteria_dorm_side,Potentially matchable
173,54:99:63:c6:9c:6a,P040,2019-10-23T17:36:36Z,2019-10-23T17:40:36Z,398534.088479563,332691.345043547,240,3-5min,3,"sensor_104_back,sensor_108_back",77.7296541727691,sensor_btw_104_106,Potentially matchable
174,64:7b:ce:01:b5:04,P065,2019-10-23T15:01:23Z,2019-10-23T15:13:13Z,398232.816534048,332773.919338083,710,10-30min,11,"sensor_206_front,sensor_112_side",65.5464230202109,sensor_202_back_further,Potentially matchable
175,64:7b:ce:21:28:7a,P055,2019-11-05T15:56:43Z,2019-11-05T16:01:08Z,398701.435512026,332937.825807446,265,3-5min,8,sensor_bus_station,8.73729158735988,sensor_bus_station,Potentially matchable
176,64:7b:ce:21:28:7a,P055,2019-11-06T12:40:59Z,2019-11-06T12:44:59Z,398708.749653472,332930.550116978,240,3-5min,16,"sensor_bus_station,sensor_104_back",13.971804209652,sensor_bus_station,Potentially matchable
177,64:7b:ce:21:28:7a,P055,2019-11-12T17:02:44Z,2019-11-12T17:10:19Z,398709.312385463,332924.828794642,455,5-10min,0,"",16.1647378482515,sensor_bus_station,No WiFi detection
178,64:7b:ce:3a:af:36,P049,2019-10-21T17:38:19Z,2019-10-21T17:44:24Z,398710.84042596,332931.683296169,365,5-10min,50,"sensor_bus_station,sensor_football_field_back",15.984233229146,sensor_bus_station,Potentially matchable
179,64:7b:ce:3a:af:36,P049,2019-10-22T09:37:59Z,2019-10-22T09:40:59Z,398706.815271544,332930.992122567,180,<3min,31,sensor_bus_station,12.0029789370171,sensor_bus_station,Potentially matchable
180,64:7b:ce:3a:af:36,P049,2019-10-22T17:55:40Z,2019-10-22T18:02:15Z,398365.183715582,333236.173400972,395,5-10min,183,"sensor_dorm_front,sensor_cafeteria_dorm_side,sensor_football_field_front,sensor_TMB_back,sensor_parking_dorm",34.6009662302942,sensor_cafeteria_dorm,Potentially matchable
181,64:7b:ce:3a:af:36,P049,2019-10-23T12:59:34Z,2019-10-23T13:04:59Z,398704.535716939,332937.763481849,325,5-10min,8,"sensor_bus_station,sensor_football_field_back",11.2251230054168,sensor_bus_station,Potentially matchable
182,64:7b:ce:3a:af:36,P049,2019-10-24T18:39:10Z,2019-10-24T18:42:55Z,398480.347994185,332819.57052203,225,3-5min,17,"sensor_bridge_main_engineer,sensor_lake,sensor_108_front_outside",31.0663159899083,sensor_lake,Potentially matchable
183,64:7b:ce:3a:af:36,P049,2019-10-29T18:46:29Z,2019-10-29T19:00:04Z,398707.893151034,332936.00098566,815,10-30min,0,"",13.6118414865703,sensor_bus_station,No WiFi detection
184,64:7b:ce:3a:af:36,P049,2019-10-30T18:00:44Z,2019-10-30T18:08:09Z,398704.798100929,332931.767458892,445,5-10min,43,"sensor_football_field_back,sensor_104_back,sensor_bus_station,sensor_btw_201_102",9.94184210540916,sensor_bus_station,Potentially matchable
185,64:7b:ce:3a:af:36,P049,2019-11-02T09:37:28Z,2019-11-02T09:40:28Z,398709.342452123,332932.712540571,180,<3min,190,"sensor_bus_station,sensor_football_field_back,sensor_104_back,sensor_btw_201_102",14.4957419568223,sensor_bus_station,Potentially matchable
186,64:7b:ce:3a:af:36,P049,2019-11-03T17:32:12Z,2019-11-03T17:38:12Z,398406.455074356,333015.531497031,360,5-10min,164,"sensor_203_front,sensor_btw_TMB_library,sensor_202_front,sensor_football_field_front,sensor_gym_front,sensor_bridge_main_engineer,sensor_parking_sport",35.9896042279487,sensor_203_front,Potentially matchable
187,64:7b:ce:3a:af:36,P049,2019-11-05T17:51:11Z,2019-11-05T17:54:31Z,398521.950135091,332851.045840375,200,3-5min,136,"sensor_lake,sensor_202_back_further,sensor_bridge_main_engineer,sensor_bus_station,sensor_btw_201_102,sensor_206_front",29.5322970204669,sensor_lake,Potentially matchable
188,64:7b:ce:3a:af:36,P049,2019-11-07T17:18:28Z,2019-11-07T17:23:03Z,398427.971122102,333216.95896416,275,3-5min,1,sensor_cafeteria_dorm_side,19.6414625264335,sensor_cafeteria_dorm_side,Insufficient WiFi (<3 packets)
189,64:7b:ce:3a:af:36,P049,2019-11-07T18:57:48Z,2019-11-07T19:03:03Z,398710.543660744,332939.891638262,315,5-10min,15,"sensor_bus_station,sensor_104_back",17.524473576029,sensor_bus_station,Potentially matchable
190,64:7b:ce:3a:af:36,P049,2019-11-11T17:36:54Z,2019-11-11T17:42:24Z,398351.957563069,333230.79279125,330,5-10min,28,"sensor_cafeteria_dorm_side,sensor_dorm_front,sensor_parking_dorm",24.5776694686302,sensor_dorm_front,Potentially matchable
191,64:7b:ce:3a:af:36,P049,2019-11-12T18:55:38Z,2019-11-12T18:59:58Z,398720.38531134,332921.789595861,260,3-5min,6,sensor_bus_station,27.5174161650751,sensor_bus_station,Potentially matchable
192,64:7b:ce:3a:af:36,P049,2019-11-14T18:53:39Z,2019-11-14T18:59:49Z,398711.564323267,332931.687638637,370,5-10min,11,sensor_bus_station,16.7078262389418,sensor_bus_station,Potentially matchable
193,64:7b:ce:4a:d7:52,P082,2019-10-29T17:40:45Z,2019-10-29T17:45:10Z,398476.040555484,333085.665644665,265,3-5min,16,"sensor_football_field_front,sensor_btw_TMB_library",13.6265429995374,sensor_football_field_back,Potentially matchable
194,64:7b:ce:4a:d7:52,P082,2019-10-30T15:51:39Z,2019-10-30T15:54:39Z,398460.249074986,333026.239547433,180,<3min,0,"",21.2207260907688,sensor_203_front,No WiFi detection
195,64:7b:ce:4a:d7:52,P082,2019-10-30T18:03:24Z,2019-10-30T18:09:34Z,398709.721996022,332931.825724817,370,5-10min,11,sensor_bus_station,14.8631225293106,sensor_bus_station,Potentially matchable
196,64:7b:ce:56:ca:24,P034,2019-10-22T18:10:07Z,2019-10-22T18:14:47Z,398703.52505647,332932.300582888,280,3-5min,52,sensor_bus_station,8.66718888333531,sensor_bus_station,Potentially matchable
197,64:7b:ce:56:ca:24,P034,2019-10-22T18:16:42Z,2019-10-22T18:20:07Z,398707.830115461,332928.455845814,205,3-5min,16,sensor_bus_station,13.4637199652706,sensor_bus_station,Potentially matchable
198,64:7b:ce:56:ca:24,P034,2019-10-28T17:06:14Z,2019-10-28T17:10:14Z,398716.28892099,332919.131553654,240,3-5min,5,sensor_bus_station,25.0319021080634,sensor_bus_station,Potentially matchable
199,64:7b:ce:56:ca:24,P034,2019-11-01T11:29:45Z,2019-11-01T11:39:10Z,398447.137689707,333023.796310176,565,5-10min,8,"sensor_203_front,sensor_btw_TMB_library",10.2331977998522,sensor_203_front,Potentially matchable
200,64:7b:ce:56:ca:24,P034,2019-11-03T15:28:41Z,2019-11-03T15:31:41Z,398378.39227624,332983.068965239,180,<3min,0,"",29.7090094257778,sensor_202_front,No WiFi detection
201,64:7b:ce:56:ca:24,P034,2019-11-03T16:03:40Z,2019-11-03T16:08:00Z,398394.551148366,332988.649641386,260,3-5min,0,"",35.2037698261066,sensor_202_front,No WiFi detection
202,64:7b:ce:56:ca:24,P034,2019-11-05T15:32:07Z,2019-11-05T15:44:57Z,398471.377033182,332805.415847475,770,10-30min,6,"sensor_202_back_further,sensor_lake",47.6836819940248,sensor_lake,Potentially matchable
203,64:7b:ce:56:ca:24,P034,2019-11-05T20:58:40Z,2019-11-05T21:02:25Z,398523.705288765,332872.391354868,225,3-5min,0,"",39.4751460408166,sensor_lake,No WiFi detection
204,64:7b:ce:6a:2a:ee,P084,2019-11-01T11:03:01Z,2019-11-01T11:06:41Z,398339.442942531,333252.819476078,220,3-5min,90,"sensor_dorm_front,sensor_cafeteria_dorm_side,sensor_parking_dorm",13.3987436526371,sensor_dorm_front,Potentially matchable
205,64:7b:ce:6a:2a:ee,P084,2019-11-05T18:30:35Z,2019-11-05T18:38:25Z,398374.954991335,333239.384429988,470,5-10min,26,"sensor_cafeteria_dorm_side,sensor_dorm_front,sensor_gym_front",34.0969031650821,sensor_cafeteria_dorm,Potentially matchable
206,64:7b:ce:6a:2a:ee,P084,2019-11-13T08:08:38Z,2019-11-13T08:12:08Z,398388.58944423,333227.36760493,210,3-5min,20,"sensor_gym_front,sensor_cafeteria_dorm_side,sensor_dorm_front,sensor_TMB_back",21.4695620115297,sensor_cafeteria_dorm_side,Potentially matchable
207,64:7b:ce:6a:2a:ee,P084,2019-11-14T21:50:40Z,2019-11-14T21:55:00Z,398356.30545375,332921.794954028,260,3-5min,13,"sensor_202_back,sensor_202_front",36.7437073657982,sensor_202_in,Potentially matchable
208,64:7b:ce:8c:d8:e4,P018,2019-10-24T19:21:11Z,2019-10-24T19:30:01Z,398340.450068456,333255.461524883,530,5-10min,286,"sensor_dorm_front,sensor_parking_dorm,sensor_gym_front,sensor_TMB_back,sensor_cafeteria_dorm_side",16.0723840306119,sensor_dorm_front,Potentially matchable
209,64:7b:ce:8c:d8:e4,P018,2019-10-30T19:02:46Z,2019-10-30T19:19:26Z,398703.086648848,332933.569390867,1000,10-30min,175,"sensor_bus_station,sensor_football_field_back,sensor_btw_201_102,sensor_104_back",8.36105837778513,sensor_bus_station,Potentially matchable
210,64:7b:ce:8c:d8:e4,P018,2019-11-04T20:44:39Z,2019-11-04T20:48:34Z,398519.01011441,332887.268956871,235,3-5min,11,"sensor_lake,sensor_202_back_further",47.2331494904429,sensor_lake,Potentially matchable
211,64:7b:ce:8c:d8:e4,P018,2019-11-07T11:52:06Z,2019-11-07T11:56:11Z,398636.24063422,332802.431305245,245,3-5min,50,"sensor_104_back,sensor_bus_station",24.5780402756269,sensor_104_back,Potentially matchable
212,64:7b:ce:8c:d8:e4,P018,2019-11-08T18:06:23Z,2019-11-08T18:09:58Z,398706.362999124,332934.543034361,215,3-5min,9,sensor_bus_station,11.7646882331754,sensor_bus_station,Potentially matchable
213,64:7b:ce:8c:d8:e4,P018,2019-11-08T18:14:48Z,2019-11-08T18:20:13Z,398725.218288952,332921.823840258,325,5-10min,8,sensor_bus_station,32.0402974138139,sensor_bus_station,Potentially matchable
214,64:7b:ce:8c:d8:e4,P018,2019-11-12T17:05:47Z,2019-11-12T17:09:42Z,398707.117693301,332923.018499868,235,3-5min,22,"sensor_bus_station,sensor_104_back",15.2375025950227,sensor_bus_station,Potentially matchable
215,64:89:f1:45:aa:21,P027,2019-11-02T08:20:03Z,2019-11-02T08:24:23Z,398434.343669223,333046.248409145,260,3-5min,1,sensor_btw_TMB_library,32.5622282088346,sensor_203_front,Insufficient WiFi (<3 packets)
216,64:89:f1:45:aa:21,P027,2019-11-02T16:23:36Z,2019-11-02T16:26:36Z,398398.040650407,333024.668271397,180,<3min,4,"sensor_203_front,sensor_btw_TMB_library,sensor_TMB_back",45.4983060696875,sensor_203_front,Potentially matchable
217,64:89:f1:45:aa:21,P027,2019-11-06T22:07:48Z,2019-11-06T22:10:48Z,398419.135487873,333195.317612832,180,<3min,124,"sensor_cafeteria_dorm_side,sensor_dorm_front,sensor_gym_front,sensor_football_field_front,sensor_TMB_back,sensor_tennis_court,sensor_PC_room_front",30.7196873487366,sensor_cafeteria_dorm_side,Potentially matchable
218,64:89:f1:45:aa:21,P027,2019-11-08T17:54:34Z,2019-11-08T18:00:24Z,398707.911166565,332926.244083146,350,5-10min,10,sensor_bus_station,14.2921465490213,sensor_bus_station,Potentially matchable
219,64:89:f1:50:ab:c7,P005,2019-11-03T16:08:17Z,2019-11-03T16:12:47Z,398401.484002065,333003.11250817,270,3-5min,1,sensor_bridge_main_engineer,42.5611280669767,sensor_203_front,Insufficient WiFi (<3 packets)
